LOG D'ÉTAT PAR STEP (temps continu)

===== STEP 1 | temps simulé = 0.20 s =====
- team=A, type=Pikeman, HP=55.0, pos=(44.22,40.00), intent=move_to(73.00,40.00)
- team=B, type=Pikeman, HP=15.0, pos=(52.74,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.81,61.99), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.82,61.98), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.80,62.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.79,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=31.0, pos=(52.77,62.03), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.88,61.97), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.88,61.97), intent=attack(Knight)
- team=B, type=Crossbowman, HP=30.0, pos=(57.08,57.35), intent=move_to(52.26,62.61)
- team=B, type=Crossbowman, HP=35.0, pos=(57.32,57.57), intent=move_to(52.26,62.61)
- team=B, type=Crossbowman, HP=35.0, pos=(57.51,58.10), intent=move_to(52.26,62.61)
- team=B, type=Crossbowman, HP=35.0, pos=(57.88,58.40), intent=move_to(52.26,62.61)
- team=B, type=Crossbowman, HP=35.0, pos=(58.22,59.06), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.21,60.41), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.52,61.32), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.73,62.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.17,62.84), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.94,63.47), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.04,64.19), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.78,64.91), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.36,65.34), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.89,65.59), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.51,65.86), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.07,65.90), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=30.0, pos=(56.09,66.01), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.14,66.07), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.19,66.32), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.70,66.88), intent=attack(Pikeman)

===== STEP 220 | temps simulé = 44.00 s =====
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.93), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.90), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.87,60.91), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.63,61.47), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.57,61.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.54,62.00), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.17,62.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.16,62.65), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(52.21,62.67), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.05,60.99), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,61.11), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.83,60.99), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.86,60.87), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.59,61.68), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.59,61.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.57,62.23), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.17,62.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.15,62.67), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(52.22,62.66), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=23.0, pos=(52.26,62.61), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.92), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.66,60.92), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.58,61.71), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.60,61.71), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.54,62.00), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.15,62.67), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.15,62.66), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.21,62.67), intent=attack(Pikeman)
- team=A, type=Knight, HP=60.0, pos=(52.87,62.49), intent=attack(Pikeman)
- team=A, type=Knight, HP=92.0, pos=(52.92,62.42), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(53.32,52.46), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.98,52.45), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.99,52.42), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(53.29,52.46), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.93,52.87), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.54,53.05), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.46,53.05), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.09,53.54), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=27.0, pos=(49.69,66.15), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.16,67.14), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(49.89,67.36), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.09,67.22), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.16,67.31), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.30,67.28), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.40,67.29), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.44,67.12), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.37,67.48), intent=attack(Crossbowman)
- team=B, type=Pikeman, HP=3.0, pos=(52.75,61.62), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.75,61.83), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.92,61.91), intent=attack(Knight)
- team=B, type=Pikeman, HP=23.0, pos=(52.81,61.82), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.83,62.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.82,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=7.0, pos=(52.81,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.83,61.75), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.80,61.78), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.82,61.87), intent=attack(Knight)
- team=B, type=Pikeman, HP=7.0, pos=(52.78,61.92), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(52.79,61.94), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.87,61.94), intent=attack(Knight)
- team=B, type=Pikeman, HP=39.0, pos=(52.83,61.97), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,61.98), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.82,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.81,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(52.57,61.59), intent=attack(Knight)
- team=B, type=Pikeman, HP=23.0, pos=(52.78,61.75), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,61.78), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(52.81,61.92), intent=attack(Knight)
- team=B, type=Pikeman, HP=7.0, pos=(52.90,61.84), intent=attack(Knight)
- team=B, type=Pikeman, HP=15.0, pos=(52.74,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.81,61.99), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.82,61.98), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.80,62.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.79,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=31.0, pos=(52.77,62.03), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.88,61.97), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.88,61.97), intent=attack(Knight)
- team=B, type=Crossbowman, HP=25.0, pos=(56.95,57.49), intent=move_to(52.26,62.61)
- team=B, type=Crossbowman, HP=35.0, pos=(57.18,57.70), intent=move_to(52.26,62.61)
- team=B, type=Crossbowman, HP=35.0, pos=(57.51,58.10), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.73,58.52), intent=move_to(52.26,62.61)
- team=B, type=Crossbowman, HP=35.0, pos=(58.22,59.06), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.21,60.41), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.52,61.32), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.73,62.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.17,62.84), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.94,63.47), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.04,64.19), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.78,64.91), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.36,65.34), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.89,65.59), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.51,65.86), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.07,65.90), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=30.0, pos=(56.09,66.01), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.14,66.07), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.19,66.32), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.70,66.88), intent=attack(Pikeman)

===== STEP 221 | temps simulé = 44.20 s =====
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.93), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.90), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.87,60.91), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.63,61.47), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.57,61.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.54,62.00), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.17,62.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.16,62.65), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(52.21,62.67), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.05,60.99), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,61.11), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.83,60.99), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.86,60.87), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.59,61.68), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.59,61.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.57,62.23), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.17,62.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.15,62.67), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(52.22,62.66), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=7.0, pos=(52.26,62.61), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.92), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.66,60.92), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.58,61.71), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.60,61.71), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.54,62.00), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.15,62.67), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.15,62.66), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.21,62.67), intent=attack(Pikeman)
- team=A, type=Knight, HP=60.0, pos=(52.87,62.49), intent=attack(Pikeman)
- team=A, type=Knight, HP=92.0, pos=(52.92,62.42), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(53.32,52.46), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.98,52.45), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.99,52.42), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(53.29,52.46), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.93,52.87), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.54,53.05), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.46,53.05), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=35.0, pos=(52.09,53.54), intent=attack(Crossbowman)
- team=A, type=Crossbowman, HP=27.0, pos=(49.69,66.15), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.16,67.14), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(49.89,67.36), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.09,67.22), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.16,67.31), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.30,67.28), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.40,67.29), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.44,67.12), intent=attack(Pikeman)
- team=A, type=Crossbowman, HP=35.0, pos=(50.37,67.48), intent=attack(Crossbowman)
- team=B, type=Pikeman, HP=3.0, pos=(52.75,61.62), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.75,61.83), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.92,61.91), intent=attack(Knight)
- team=B, type=Pikeman, HP=23.0, pos=(52.81,61.82), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.83,62.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.82,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=7.0, pos=(52.81,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.83,61.75), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.80,61.78), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.82,61.87), intent=attack(Knight)
- team=B, type=Pikeman, HP=7.0, pos=(52.78,61.92), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(52.79,61.94), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.87,61.94), intent=attack(Knight)
- team=B, type=Pikeman, HP=39.0, pos=(52.83,61.97), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,61.98), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=51.0, pos=(52.82,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.81,62.02), intent=attack(Knight)
- team=B, type=Pikeman, HP=27.0, pos=(52.57,61.59), intent=attack(Knight)
- team=B, type=Pikeman, HP=23.0, pos=(52.78,61.75), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.82,61.78), intent=attack(Knight)
- team=B, type=Pikeman, HP=35.0, pos=(52.81,61.92), intent=attack(Knight)
- team=B, type=Pikeman, HP=7.0, pos=(52.90,61.84), intent=attack(Knight)
- team=B, type=Pikeman, HP=15.0, pos=(52.74,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.81,61.99), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.82,61.98), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.80,62.00), intent=attack(Knight)
- team=B, type=Pikeman, HP=55.0, pos=(52.79,62.01), intent=attack(Knight)
- team=B, type=Pikeman, HP=31.0, pos=(52.77,62.03), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.88,61.97), intent=attack(Knight)
- team=B, type=Pikeman, HP=47.0, pos=(52.88,61.97), intent=attack(Knight)
- team=B, type=Crossbowman, HP=20.0, pos=(56.95,57.49), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.18,57.70), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.51,58.10), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.73,58.52), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.22,59.06), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.21,60.41), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.52,61.32), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.73,62.00), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.17,62.84), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.94,63.47), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(58.04,64.19), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.78,64.91), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(57.36,65.34), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.89,65.59), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.51,65.86), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.07,65.90), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=30.0, pos=(56.09,66.01), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.14,66.07), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.19,66.32), intent=attack(Pikeman)
- team=B, type=Crossbowman, HP=35.0, pos=(56.70,66.88), intent=attack(Pikeman)

===== STEP 222 | temps simulé = 44.40 s =====
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.93), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.83), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.81,60.90), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.87,60.91), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.63,61.47), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.57,61.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.54,62.00), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.17,62.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.16,62.65), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=47.0, pos=(52.21,62.67), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.49,61.30), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.47,61.32), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.05,60.99), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(53.02,61.11), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.84,60.84), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.83,60.99), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.86,60.87), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.59,61.68), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.59,61.64), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.57,62.23), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.17,62.62), intent=attack(Pikeman)
- team=A, type=Pikeman, HP=55.0, pos=(52.15,62.67), intent=attack(Pikeman)
